% Model,NMC1.mph
% Version,COMSOL 6.1.0.252
% Date,"Jul 16 2024, 22:44"
% Dimension,1
% Nodes,713
% Expressions,1
% Description,全局
% 时间 (s),边界电位
0,4.0546957832117565
10,4.035546310037956
20,4.029223759159667
30,4.0249656953596755
40,4.021693857643707
50,4.0192096869618625
60,4.017336780896749
70,4.015919358056356
80,4.014793401505433
90,4.013681018779557
100,4.012800014141618
110,4.011924597611107
120,4.011250286301083
130,4.010575974991059
140,4.009995800640137
150,4.009415752862559
160,4.00888742142849
170,4.00836067415263
180,4.007904379923264
190,4.0074524314890025
200,4.007067779804137
210,4.0066894987463195
220,4.006339944816801
230,4.005994118538389
240,4.005648292259977
250,4.005302465981566
260,4.004938756056979
270,4.004571341242203
280,4.004203926427428
290,4.003836511612652
300,4.003446688041634
310,4.003050232392739
320,4.002653776743844
330,4.002257321094948
340,4.001844639784564
350,4.0014254868464425
360,4.001006333908319
370,4.0005871809701965
380,4.000128560440294
390,3.999649436860298
400,3.9991703132803007
410,3.9986911897003043
420,3.99819157629396
430,3.9976783801328697
440,3.997165183971778
450,3.996651987810688
460,3.9961094953568983
470,3.9955425051673656
480,3.994975514977834
490,3.994408524788301
500,3.9938415345987694
510,3.993274544409237
520,3.992707554219705
530,3.9921405640301724
540,3.991506234403783
550,3.990783035824232
560,3.990059837244682
570,3.989336638665131
580,3.9886134400855804
590,3.9878902415060296
600,3.987167042926479
610,3.9864179636641226
620,3.9854940222848008
630,3.9845700809054776
640,3.9836461395261553
650,3.982722198146833
660,3.981798256767511
670,3.980874315388188
680,3.9799503740088658
690,3.9789197120266584
700,3.977866688026931
710,3.9768136640272043
720,3.975760640027476
730,3.9747076160277492
740,3.973654592028022
750,3.9726015680282947
760,3.9715176812195305
770,3.9704058260228026
780,3.9692939708260737
790,3.9681821156293453
800,3.967070260432617
810,3.9659584052358885
820,3.9648465500391596
830,3.9636646176345027
840,3.9622377191579643
850,3.9608108206814254
860,3.9593839222048866
870,3.9579570237283477
880,3.956530125251809
890,3.95510322677527
900,3.953676328298731
910,3.952021868994138
920,3.9503476954785994
930,3.94867352196306
940,3.946999348447521
950,3.9453251749319818
960,3.943651001416443
970,3.9419768279009038
980,3.9402242257433215
990,3.9384231679426525
1000,3.936622110141984
1010,3.9348210523413147
1020,3.933019994540645
1030,3.9312189367399766
1040,3.9294178789393075
1050,3.9276591290706118
1060,3.92599197876714
1070,3.9243248284636683
1080,3.922657678160196
1090,3.9209905278567243
1100,3.919323377553252
1110,3.917656227249781
1120,3.9159913990192288
1130,3.914492681673039
1140,3.9129939643268488
1150,3.9114952469806594
1160,3.909996529634469
1170,3.9084978122882794
1180,3.90699909494209
1190,3.9055003775959
1200,3.9040288237845835
1210,3.9025682776430535
1220,3.9011077315015235
1230,3.8996471853599943
1240,3.8981866392184643
1250,3.8967260930769347
1260,3.895265546935405
1270,3.8938686647294585
1280,3.8925636008371796
1290,3.8912585369449006
1300,3.8899534730526217
1310,3.888648409160343
1320,3.887343345268064
1330,3.886038281375785
1340,3.884744240910449
1350,3.883557266360445
1360,3.8823980228601447
1370,3.8812665104095476
1380,3.8801627290086533
1390,3.8790866786574627
1400,3.878038359355975
1410,3.8770177711041907
1420,3.876024913902109
1430,3.875059787749731
1440,3.8741223926470556
1450,3.8732127285940847
1460,3.8723307955908157
1470,3.871476593637251
1480,3.8706501227333883
1490,3.869801174975795
1500,3.8689204129973693
1510,3.8680541669719575
1520,3.8672024368995586
1530,3.866365222780172
1540,3.8655425246138004
1550,3.8647343424004417
1560,3.863940676140096
1570,3.8631615258327643
1580,3.8623968914784452
1590,3.861646773077139
1600,3.8609111706288473
1610,3.860190084133569
1620,3.8594048966572347
1630,3.8584718661831423
1640,3.857520923319851
1650,3.856552068067359
1660,3.855565300425668
1670,3.8545606203947784
1680,3.853538027974688
1690,3.8524975231653986
1700,3.8514391059669104
1710,3.8503627763792223
1720,3.8492685344023343
1730,3.848156380036247
1740,3.847016133939698
1750,3.845846554259232
1760,3.844655951660625
1770,3.843444326143878
1780,3.84221167770899
1790,3.840958006355963
1800,3.8396833120847944
1810,3.838387594895486
1820,3.8370708547880374
1830,3.835733091762449
1840,3.834374305818719
1850,3.83299449695685
1860,3.831775565732637
1870,3.8306487966657357
1880,3.8295424794340494
1890,3.8284566140375755
1900,3.8273912004763173
1910,3.8263462387502725
1920,3.825321728859441
1930,3.8243176708038247
1940,3.8233340645834217
1950,3.822370910198234
1960,3.8214223184491662
1970,3.82037919770309
1980,3.8193359614615883
1990,3.8182926097246606
2000,3.8172491424923076
2010,3.8162055597645295
2020,3.815161861541326
2030,3.8141180478226966
2040,3.813074118608642
2050,3.812030073899162
2060,3.8109859136942563
2070,3.809931715225138
2080,3.808859838286233
2090,3.807783434187996
2100,3.806702502930426
2110,3.8056170445135242
2120,3.8045270589372895
2130,3.8034325462017238
2140,3.8023335063068244
2150,3.8012299392525937
2160,3.8001218450390306
2170,3.7990092236661344
2180,3.797767269457087
2190,3.796456135665229
2200,3.795111697832044
2210,3.7937339559575345
2220,3.792322910041698
2230,3.7908785600845354
2240,3.7894009060860467
2250,3.7878899480462316
2260,3.786345685965091
2270,3.7847681198426235
2280,3.7831624679262967
2290,3.781568867592874
2300,3.779950481442226
2310,3.778307309474356
2320,3.776639351689261
2330,3.774946608086942
2340,3.773229078667399
2350,3.7714867634306324
2360,3.769719662376642
2370,3.7679277755054272
2380,3.766111102816989
2390,3.7643060330315175
2400,3.7625279380952956
2410,3.760739070249765
2420,3.7589394294949243
2430,3.757129015830775
2440,3.755307829257314
2450,3.7534758697745456
2460,3.7516331373824663
2470,3.749779632081078
2480,3.74791535387038
2490,3.746040302750372
2500,3.744154570250815
2510,3.7422581025378787
2520,3.7403508813655226
2530,3.7384329067337476
2540,3.736504178642554
2550,3.734564697091941
2560,3.7326144620819086
2570,3.730653473612456
2580,3.7286817316835856
2590,3.7266992362952953
2600,3.724727092975142
2610,3.722857393068353
2620,3.720999332845445
2630,3.719152912306418
2640,3.7173181314512718
2650,3.7154949902800065
2660,3.7136834887926224
2670,3.7118836269891187
2680,3.7100954048694956
2690,3.708318822433754
2700,3.706666991137646
2710,3.705095389563557
2720,3.7035237879894685
2730,3.7019521864153795
2740,3.700370632780383
2750,3.698770177444495
2760,3.6971697221086077
2770,3.69556926677272
2780,3.6938922488283144
2790,3.692145195486276
2800,3.6903981421442382
2810,3.6886510888022004
2820,3.686904035460162
2830,3.685156982118124
2840,3.6834099287760864
2850,3.681662875434048
2860,3.6798891789569312
2870,3.678111744344344
2880,3.6763343097317573
2890,3.67455687511917
2900,3.6727794405065826
2910,3.6710020058939956
2920,3.669224571281408
2930,3.6675250843220684
2940,3.6660841296791578
2950,3.6646431750362467
2960,3.663202220393336
2970,3.6617612657504255
2980,3.660320311107515
2990,3.6588793564646043
3000,3.6574384018216937
3010,3.6559510001601794
3020,3.6544308321216876
3030,3.6529106640831954
3040,3.6513904960447037
3050,3.649870328006211
3060,3.6483501599677193
3070,3.646829991929227
3080,3.6453098238907353
3090,3.6436667960172584
3100,3.642016071862894
3110,3.64036534770853
3120,3.6387146235541663
3130,3.637063899399802
3140,3.6354131752454384
3150,3.633762451091074
3160,3.632137618845502
3170,3.630574442199853
3180,3.6290112655542046
3190,3.6274480889085554
3200,3.6258849122629067
3210,3.6243217356172575
3220,3.6227585589716087
3230,3.6211953823259604
3240,3.6198146125735717
3250,3.6185318704083898
3260,3.617249128243207
3270,3.615966386078025
3280,3.614683643912842
3290,3.61340090174766
3300,3.6121181595824776
3310,3.6108357589910827
3320,3.6096194602586817
3330,3.608403161526281
3340,3.607186862793881
3350,3.6059705640614803
3360,3.6047542653290794
3370,3.6035379665966794
3380,3.6023216678642784
3390,3.6011073070824233
3400,3.599896393973167
3410,3.5986854808639115
3420,3.5974745677546554
3430,3.5962636546453988
3440,3.5950527415361435
3450,3.593841828426887
3460,3.5926309153176312
3470,3.591420002208375
3480,3.590209089099119
3490,3.5889981759898633
3500,3.587787262880607
3510,3.5865763497713505
3520,3.5853654366620953
3530,3.5841545235528387
3540,3.582955317258463
3550,3.581913500495337
3560,3.5808716837322105
3570,3.579829866969084
3580,3.5787880502059575
3590,3.5777462334428303
3600,3.576704416679704
3610,3.575662599916577
3620,3.574620783153451
3630,3.5735789663903246
3640,3.5725371496271974
3650,3.571495332864071
3660,3.5704535161009443
3670,3.569411699337818
3680,3.5683698825746917
3690,3.5673280658115645
3700,3.5664828607405106
3710,3.5656935552210327
3720,3.5649042497015553
3730,3.5641149441820774
3740,3.5633256386626004
3750,3.562536333143123
3760,3.561747027623645
3770,3.560957722104168
3780,3.5601684165846903
3790,3.5593791110652133
3800,3.5585898055457355
3810,3.557800500026258
3820,3.557011194506781
3830,3.556221888987303
3840,3.555432583467826
3850,3.554701990925159
3860,3.5540329941087134
3870,3.5533639972922684
3880,3.552695000475823
3890,3.5520260036593774
3900,3.551357006842932
3910,3.5506880100264864
3920,3.5500190132100413
3930,3.5493500163935954
3940,3.54868101957715
3950,3.5480120227607044
3960,3.547343025944259
3970,3.5466740291278134
3980,3.5460063314414008
3990,3.5454064393962192
4000,3.544806547351038
4010,3.5442066553058567
4020,3.5436067632606756
4030,3.5430068712154936
4040,3.5424069791703126
4050,3.5418070871251315
4060,3.5412071950799504
4070,3.5406073030347684
4080,3.5400074109895874
4090,3.5394075189444063
4100,3.5388076268992252
4110,3.5382077348540433
4120,3.5375580633461507
4130,3.5368675939343515
4140,3.536177124522552
4150,3.535486655110753
4160,3.5347961856989536
4170,3.5341057162871543
4180,3.533415246875355
4190,3.5327247774635557
4200,3.5320343080517564
4210,3.531343838639957
4220,3.530653369228158
4230,3.5299628998163586
4240,3.5292724304045593
4250,3.528574939518294
4260,3.527797094373584
4270,3.527019249228875
4280,3.5262414040841654
4290,3.5254635589394563
4300,3.5246857137947463
4310,3.5239078686500367
4320,3.5231300235053276
4330,3.5223521783606175
4340,3.5215743332159084
4350,3.5207964880711984
4360,3.520018642926489
4370,3.5192407977817797
4380,3.5184629526370697
4390,3.5177054182343763
4400,3.5169608072994607
4410,3.516216196364545
4420,3.5154715854296295
4430,3.514726974494714
4440,3.513982363559798
4450,3.513237752624883
4460,3.5124931416899674
4470,3.5117485307550522
4480,3.5110039198201366
4490,3.5102593088852214
4500,3.509514697950306
4510,3.5087700870153906
4520,3.5080277029290103
4530,3.5072987829022866
4540,3.5065698628755624
4550,3.5058409428488377
4560,3.5051120228221135
4570,3.50438310279539
4580,3.503654182768665
4590,3.502925262741941
4600,3.502196342715217
4610,3.501467422688493
4620,3.5007385026617683
4630,3.5000095826350446
4640,3.4992806626083204
4650,3.4985517425815966
4660,3.49781490886802
4670,3.4970742247711373
4680,3.4963335406742546
4690,3.495592856577372
4700,3.4948521724804893
4710,3.494111488383607
4720,3.4933708042867244
4730,3.4926301201898418
4740,3.491889436092959
4750,3.491148751996077
4760,3.4904080678991942
4770,3.4896673838023116
4780,3.4888817361660576
4790,3.488059359857511
4800,3.487236983548965
4810,3.486414607240419
4820,3.485592230931873
4830,3.484769854623327
4840,3.483947478314781
4850,3.4831251020062353
4860,3.482302725697689
4870,3.4814803493891424
4880,3.480657973080597
4890,3.479749981382926
4900,3.4787939007301567
4910,3.477837820077388
4920,3.476881739424619
4930,3.4759256587718497
4940,3.4749695781190812
4950,3.4740134974663124
4960,3.4730574168135435
4970,3.472101336160774
4980,3.4710817292423846
4990,3.470015212103289
5000,3.468948694964193
5010,3.4678821778250972
5020,3.4668156606860014
5030,3.465749143546905
5040,3.4646826264078094
5050,3.4636161092687137
5060,3.4624952714720423
5070,3.4612983747700796
5080,3.460101478068117
5090,3.4589045813661548
5100,3.457707684664192
5110,3.4565107879622294
5120,3.455313891260267
5130,3.454116994558304
5140,3.4529021601884042
5150,3.4516357485677562
5160,3.450369336947107
5170,3.449102925326459
5180,3.44783651370581
5190,3.4465701020851616
5200,3.4453036904645127
5210,3.4439766846454503
5220,3.442606034179361
5230,3.4412353837132716
5240,3.4398647332471826
5250,3.438494082781093
5260,3.4371234323150044
5270,3.4357527818489144
5280,3.434267342997843
5290,3.432769793186977
5300,3.4312722433761103
5310,3.429774693565243
5320,3.428277143754377
5330,3.42677959394351
5340,3.4252711337790736
5350,3.4237171783646914
5360,3.4221493511040446
5370,3.4205676519971315
5380,3.418972081043953
5390,3.41736263824451
5400,3.415739323598801
5410,3.4140979403816836
5420,3.412437632391947
5430,3.4107613453117
5440,3.4090690791409415
5450,3.407360833879673
5460,3.4056366095278925
5470,3.4038964060856025
5480,3.4021885538395713
5490,3.400485388897671
5500,3.398780885403311
5510,3.3970750433564905
5520,3.3953678627572104
5530,3.3936593436054694
5540,3.391962305491385
5550,3.390316785159758
5560,3.388671264828131
5570,3.3870257444965035
5580,3.3853802241648765
5590,3.3837347038332495
5600,3.382089183501622
5610,3.380443180036046
5620,3.3787967321476815
5630,3.377150284259317
5640,3.375503836370952
5650,3.373857388482587
5660,3.3722109405942224
5670,3.370564492705858
5680,3.368823304322235
5690,3.3670646217146656
5700,3.365305939107097
5710,3.3635472564995283
5720,3.3617885738919595
5730,3.360029891284391
5740,3.3582712086768223
5750,3.3565125260692534
5760,3.3547538434616846
5770,3.352995160854116
5780,3.351236478246547
5790,3.3494777956389785
5800,3.3477191130314092
5810,3.3460010786134156
5820,3.34432524157155
5830,3.3426494045296846
5840,3.340973567487819
5850,3.3392977304459537
5860,3.337621893404088
5870,3.3359460563622227
5880,3.334270219320357
5890,3.332594382278492
5900,3.330918545236626
5910,3.329242708194761
5920,3.3275668711528947
5930,3.325978082983653
5940,3.324486468608043
5950,3.3229948542324323
5960,3.3215032398568223
5970,3.3200116254812126
5980,3.3185660942632778
5990,3.3172058960771893
6000,3.3158456978911013
6010,3.314485499705013
6020,3.313125301518925
6030,3.311799176278129
6040,3.3105878907363095
6050,3.3093766051944904
6060,3.3081653196526712
6070,3.3069540341108516
6080,3.305754152503899
6090,3.3045612858674547
6100,3.3033684192310098
6110,3.3021755525945657
6120,3.3010058987757875
6130,3.2998623748066445
6140,3.2987188508375005
6150,3.2975753268683574
6160,3.2964318028992143
6170,3.2952882789300713
6180,3.2941447549609277
6190,3.2930012309917847
6200,3.2915717919179266
6210,3.288775936664493
6220,3.2859800814110582
6230,3.283184226157623
6240,3.2803883709041886
6250,3.277592515650755
6260,3.27479666039732
6270,3.2720047931614262
6280,3.271911470990499
6290,3.271818148819571
6300,3.2717248266486436
6310,3.271631504477716
6320,3.271538182306788
6330,3.2779809075702793
6340,3.275392084110701
6350,3.273629564958257
6360,3.2704940473873463
6370,3.270681325969102
6380,3.2689135787829464
6390,3.2663214782125753
6400,3.2637999818034102
6410,3.261382536295423
6420,3.258966316971216
6430,3.2565464559453883
6440,3.2538146729001176
6450,3.2506038244961006
6460,3.2474827054333737
6470,3.246606960641075
6480,3.243997500412462
6490,3.2412584217725375
6500,3.2386729500469214
6510,3.2361487924405714
6520,3.233251785532499
6530,3.2303842987052485
6540,3.227343875556787
6550,3.224262912358013
6560,3.2211533775732395
6570,3.2180129243513065
6580,3.214856562571502
6590,3.211700200791697
6600,3.2085438390118926
6610,3.205337817222007
6620,3.20211578374506
6630,3.198893750268113
6640,3.195671716791166
6650,3.192996562253808
6660,3.1902904045934344
6670,3.1875664354419424
6680,3.1847738372691423
6690,3.181975597461934
6700,3.179177357654726
6710,3.1763713185358657
6720,3.1731822511978587
6730,3.1699931838598507
6740,3.1668041165218437
6750,3.163528371020327
6760,3.1595912543705307
6770,3.1555102341414902
6780,3.1509812242601973
6790,3.1463918755086646
6800,3.1416999532321936
6810,3.136962085315427
6820,3.1321778337736728
6830,3.127110972439308
6840,3.1216585730890434
6850,3.115950259301493
6860,3.109763152993797
6870,3.1035959290741486
6880,3.0974435062282715
6890,3.0913544352361915
6900,3.085265364244112
6910,3.079176293252032
6920,3.072917636034733
6930,3.066202761449821
6940,3.0576683105446407
6950,3.045241164126191
6960,3.031677584478619
6970,3.018456881825384
6980,3.0053191844562064
6990,2.99280536449933
7000,2.9800675203894365
7010,2.966615147203069
7020,2.952674191897377
7030,2.937947262741864
7040,2.9229346386133614
7050,2.900023174902943
7060,2.8713239798924253
7070,2.842593431764732
7080,2.8130980960167293
7090,2.7823111407066867
7100,2.7484855447485077
7110,2.7046241658403747
7120,2.626922824228295
